pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,902.730000,529.320000,835.820000,435.180000
NaN,NaN,902.720000,529.290000,835.830000,435.180000
NaN,NaN,902.750000,529.280000,835.840000,435.170000
NaN,NaN,902.740000,529.300000,835.850000,435.170000
NaN,NaN,902.730000,529.290000,835.840000,435.170000
NaN,NaN,902.730000,529.290000,835.850000,435.170000
NaN,NaN,902.730000,529.300000,835.850000,435.180000
NaN,NaN,902.710000,529.290000,835.850000,435.180000
NaN,NaN,902.710000,529.290000,835.850000,435.170000
NaN,NaN,902.710000,529.280000,835.860000,435.170000
NaN,NaN,902.700000,529.280000,835.860000,435.170000
NaN,NaN,902.700000,529.270000,835.860000,435.180000
NaN,NaN,902.710000,529.270000,835.860000,435.170000
NaN,NaN,902.690000,529.270000,835.870000,435.180000
NaN,NaN,902.680000,529.250000,835.870000,435.180000
NaN,NaN,902.680000,529.250000,835.880000,435.180000
NaN,NaN,902.680000,529.260000,835.880000,435.170000
NaN,NaN,902.670000,529.240000,835.890000,435.170000
NaN,NaN,902.680000,529.230000,835.890000,435.180000
NaN,NaN,902.660000,529.220000,835.890000,435.180000
NaN,NaN,902.630000,529.220000,835.890000,435.170000
NaN,NaN,902.640000,529.200000,835.890000,435.160000
NaN,NaN,902.630000,529.200000,835.890000,435.160000
NaN,NaN,902.620000,529.190000,835.890000,435.150000
NaN,NaN,902.600000,529.190000,835.890000,435.150000
NaN,NaN,902.580000,529.180000,835.900000,435.150000
NaN,NaN,902.570000,529.170000,835.890000,435.150000
NaN,NaN,902.560000,529.170000,835.900000,435.150000
NaN,NaN,902.540000,529.160000,835.900000,435.160000
NaN,NaN,902.540000,529.140000,835.900000,435.160000
NaN,NaN,902.500000,529.140000,835.900000,435.160000
NaN,NaN,902.110000,529.140000,835.900000,435.160000
NaN,NaN,902.100000,529.110000,835.920000,435.180000
NaN,NaN,902.090000,529.120000,835.920000,435.170000
NaN,NaN,902.080000,529.100000,835.910000,435.160000
NaN,NaN,902.070000,529.100000,835.900000,435.150000
NaN,NaN,902.060000,529.100000,835.910000,435.150000
NaN,NaN,902.050000,529.090000,835.920000,435.160000
NaN,NaN,902.040000,529.090000,835.920000,435.170000
NaN,NaN,902.030000,529.080000,835.920000,435.160000
NaN,NaN,902.020000,529.070000,835.930000,435.150000
NaN,NaN,902.000000,529.050000,835.930000,435.160000
