pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
NaN,NaN,326.320000,519.960000,432.960000,579.750000,NaN,NaN
NaN,NaN,326.340000,519.980000,432.980000,579.800000,NaN,NaN
NaN,NaN,326.380000,519.970000,432.990000,579.780000,NaN,NaN
NaN,NaN,326.380000,519.950000,432.940000,579.770000,NaN,NaN
NaN,NaN,326.360000,519.950000,432.960000,579.720000,NaN,NaN
NaN,NaN,326.400000,519.980000,432.980000,579.700000,NaN,NaN
NaN,NaN,326.410000,519.980000,433.000000,579.740000,NaN,NaN
NaN,NaN,326.440000,519.990000,432.970000,579.720000,NaN,NaN
NaN,NaN,326.430000,520.000000,432.990000,579.760000,NaN,NaN
NaN,NaN,326.480000,520.010000,432.970000,579.730000,NaN,NaN
NaN,NaN,326.910000,519.910000,432.970000,579.730000,NaN,NaN
NaN,NaN,326.930000,519.920000,432.980000,579.740000,NaN,NaN
NaN,NaN,326.940000,519.910000,432.970000,579.760000,NaN,NaN
NaN,NaN,326.940000,519.920000,432.980000,579.780000,NaN,NaN
NaN,NaN,326.990000,519.930000,433.000000,579.740000,NaN,NaN
NaN,NaN,326.990000,519.930000,432.980000,579.750000,NaN,NaN
NaN,NaN,327.040000,519.960000,432.990000,579.790000,NaN,NaN
NaN,NaN,327.020000,519.980000,432.940000,579.770000,NaN,NaN
NaN,NaN,327.030000,519.970000,432.970000,579.790000,NaN,NaN
NaN,NaN,327.060000,519.980000,432.970000,579.750000,NaN,NaN
NaN,NaN,327.080000,519.980000,433.000000,579.760000,NaN,NaN
NaN,NaN,327.080000,519.990000,432.990000,579.760000,NaN,NaN
NaN,NaN,327.110000,519.990000,433.000000,579.780000,NaN,NaN
NaN,NaN,327.090000,520.000000,432.950000,579.790000,NaN,NaN
NaN,NaN,327.140000,520.000000,432.980000,579.780000,NaN,NaN
NaN,NaN,327.130000,520.020000,432.980000,579.770000,NaN,NaN
NaN,NaN,327.150000,520.020000,432.960000,579.770000,NaN,NaN
NaN,NaN,327.180000,520.020000,433.000000,579.780000,NaN,NaN
NaN,NaN,327.220000,520.050000,432.970000,579.760000,NaN,NaN
NaN,NaN,327.250000,520.070000,432.970000,579.750000,NaN,NaN
NaN,NaN,327.300000,520.060000,432.970000,579.730000,NaN,NaN
NaN,NaN,327.370000,520.070000,432.980000,579.750000,NaN,NaN
NaN,NaN,327.370000,520.060000,432.990000,579.760000,NaN,NaN
NaN,NaN,327.350000,520.090000,433.000000,579.760000,NaN,NaN
NaN,NaN,327.390000,520.100000,432.990000,579.750000,NaN,NaN
NaN,NaN,327.440000,520.100000,432.980000,579.760000,NaN,NaN
NaN,NaN,327.480000,520.120000,432.980000,579.780000,NaN,NaN
NaN,NaN,327.880000,520.020000,432.980000,579.770000,NaN,NaN
NaN,NaN,327.900000,520.030000,432.940000,579.770000,NaN,NaN
NaN,NaN,327.910000,520.030000,432.940000,579.740000,NaN,NaN
NaN,NaN,327.980000,520.070000,432.990000,579.740000,NaN,NaN
NaN,NaN,327.980000,520.050000,432.970000,579.740000,NaN,NaN
NaN,NaN,328.020000,520.050000,432.940000,579.740000,NaN,NaN
NaN,NaN,328.050000,520.060000,432.960000,579.770000,NaN,NaN
NaN,NaN,328.060000,520.080000,432.950000,579.740000,NaN,NaN
NaN,NaN,328.050000,520.090000,432.950000,579.780000,NaN,NaN
NaN,NaN,328.070000,520.080000,432.940000,579.780000,NaN,NaN
NaN,NaN,328.090000,520.090000,432.930000,579.820000,NaN,NaN
NaN,NaN,328.120000,520.100000,432.960000,579.780000,NaN,NaN
NaN,NaN,328.130000,520.100000,432.940000,579.780000,NaN,NaN
NaN,NaN,328.140000,520.130000,432.950000,579.780000,NaN,NaN
NaN,NaN,328.160000,520.150000,432.950000,579.760000,NaN,NaN
NaN,NaN,328.150000,520.150000,432.970000,579.790000,NaN,NaN
NaN,NaN,328.230000,520.170000,432.990000,579.790000,NaN,NaN
NaN,NaN,328.270000,520.150000,432.970000,579.780000,NaN,NaN
NaN,NaN,328.260000,520.160000,432.980000,579.770000,NaN,NaN
NaN,NaN,328.310000,520.150000,432.980000,579.770000,NaN,NaN
NaN,NaN,328.310000,520.150000,432.940000,579.770000,NaN,NaN
NaN,NaN,328.330000,520.170000,432.980000,579.750000,NaN,NaN
NaN,NaN,328.380000,520.220000,433.000000,579.790000,NaN,NaN
NaN,NaN,328.430000,520.200000,432.980000,579.810000,NaN,NaN
NaN,NaN,328.410000,520.220000,432.960000,579.770000,NaN,NaN
NaN,NaN,328.390000,520.240000,432.930000,579.820000,NaN,NaN
NaN,NaN,328.510000,520.230000,432.950000,579.770000,NaN,NaN
NaN,NaN,328.810000,520.150000,432.970000,579.790000,NaN,NaN
NaN,NaN,328.810000,520.190000,432.940000,579.790000,NaN,NaN
NaN,NaN,328.840000,520.180000,432.940000,579.790000,NaN,NaN
NaN,NaN,328.830000,520.230000,432.980000,579.790000,NaN,NaN
NaN,NaN,328.900000,520.200000,432.940000,579.770000,NaN,NaN
NaN,NaN,328.890000,520.230000,432.950000,579.750000,NaN,NaN
NaN,NaN,328.930000,520.250000,432.930000,579.800000,NaN,NaN
NaN,NaN,328.950000,520.250000,432.920000,579.800000,NaN,NaN
NaN,NaN,328.980000,520.250000,432.940000,579.780000,NaN,NaN
NaN,NaN,329.000000,520.250000,432.940000,579.790000,NaN,NaN
NaN,NaN,329.000000,520.270000,432.930000,579.740000,NaN,NaN
NaN,NaN,329.030000,520.280000,432.950000,579.780000,NaN,NaN
NaN,NaN,329.060000,520.310000,432.980000,579.780000,NaN,NaN
NaN,NaN,329.100000,520.280000,433.000000,579.780000,NaN,NaN
NaN,NaN,329.100000,520.310000,432.970000,579.790000,NaN,NaN
NaN,NaN,329.100000,520.320000,432.960000,579.780000,NaN,NaN
NaN,NaN,329.100000,520.350000,432.970000,579.780000,NaN,NaN
NaN,NaN,329.110000,520.330000,432.980000,579.810000,NaN,NaN
NaN,NaN,329.140000,520.400000,432.970000,579.820000,NaN,NaN
NaN,NaN,329.140000,520.400000,432.950000,579.790000,NaN,NaN
NaN,NaN,329.150000,520.400000,432.950000,579.760000,NaN,NaN
NaN,NaN,329.230000,520.430000,432.950000,579.790000,NaN,NaN
NaN,NaN,329.230000,520.480000,432.950000,579.780000,NaN,NaN
NaN,NaN,329.110000,520.700000,432.930000,579.810000,NaN,NaN
NaN,NaN,329.140000,520.690000,432.910000,579.830000,NaN,NaN
NaN,NaN,329.140000,520.720000,432.930000,579.820000,NaN,NaN
NaN,NaN,329.150000,520.730000,432.940000,579.810000,NaN,NaN
NaN,NaN,329.220000,520.690000,432.970000,579.840000,NaN,NaN
NaN,NaN,329.250000,520.690000,432.960000,579.800000,NaN,NaN
NaN,NaN,329.210000,520.720000,432.960000,579.810000,NaN,NaN
NaN,NaN,329.240000,520.780000,432.990000,579.830000,NaN,NaN
NaN,NaN,329.250000,520.800000,433.000000,579.810000,NaN,NaN
NaN,NaN,329.280000,520.810000,432.980000,579.800000,NaN,NaN
NaN,NaN,329.310000,520.830000,432.970000,579.800000,NaN,NaN
NaN,NaN,329.330000,520.840000,432.970000,579.770000,NaN,NaN
NaN,NaN,329.320000,520.860000,432.950000,579.810000,NaN,NaN
NaN,NaN,329.360000,520.850000,432.930000,579.820000,NaN,NaN
NaN,NaN,329.380000,520.810000,432.930000,579.810000,NaN,NaN
NaN,NaN,329.420000,520.850000,432.940000,579.820000,NaN,NaN
NaN,NaN,329.520000,520.870000,432.950000,579.800000,NaN,NaN
NaN,NaN,329.690000,520.900000,432.940000,579.790000,NaN,NaN
NaN,NaN,329.730000,520.890000,432.940000,579.830000,NaN,NaN
NaN,NaN,329.790000,520.920000,432.920000,579.760000,NaN,NaN
NaN,NaN,329.810000,520.910000,432.900000,579.780000,NaN,NaN
NaN,NaN,329.830000,520.920000,432.890000,579.790000,NaN,NaN
NaN,NaN,329.870000,520.900000,432.900000,579.800000,NaN,NaN
NaN,NaN,329.870000,520.940000,432.940000,579.820000,NaN,NaN
NaN,NaN,329.890000,520.960000,432.940000,579.800000,NaN,NaN
NaN,NaN,329.890000,520.990000,432.910000,579.810000,NaN,NaN
NaN,NaN,329.930000,520.990000,432.930000,579.830000,NaN,NaN
NaN,NaN,329.930000,521.000000,432.920000,579.840000,NaN,NaN
NaN,NaN,329.920000,521.020000,432.940000,579.810000,NaN,NaN
NaN,NaN,330.000000,521.060000,432.980000,579.800000,NaN,NaN
NaN,NaN,329.980000,521.090000,432.940000,579.800000,NaN,NaN
NaN,NaN,329.980000,521.090000,432.920000,579.790000,NaN,NaN
NaN,NaN,330.000000,521.080000,432.910000,579.800000,NaN,NaN
NaN,NaN,330.070000,521.130000,432.920000,579.800000,NaN,NaN
NaN,NaN,330.110000,521.110000,432.950000,579.820000,NaN,NaN
NaN,NaN,330.090000,521.160000,432.940000,579.820000,NaN,NaN
NaN,NaN,330.110000,521.150000,432.940000,579.820000,NaN,NaN
NaN,NaN,330.110000,521.190000,432.950000,579.810000,NaN,NaN
NaN,NaN,330.130000,521.200000,432.950000,579.840000,NaN,NaN
NaN,NaN,330.160000,521.230000,432.960000,579.800000,NaN,NaN
NaN,NaN,330.180000,521.270000,432.940000,579.790000,NaN,NaN
NaN,NaN,330.190000,521.240000,432.950000,579.790000,NaN,NaN
NaN,NaN,330.230000,521.270000,432.950000,579.800000,NaN,NaN
NaN,NaN,330.230000,521.290000,432.930000,579.800000,NaN,NaN
NaN,NaN,330.240000,521.300000,432.930000,579.800000,NaN,NaN
NaN,NaN,330.270000,521.290000,432.940000,579.790000,NaN,NaN
NaN,NaN,330.280000,521.320000,432.920000,579.820000,NaN,NaN
NaN,NaN,330.270000,521.330000,432.920000,579.830000,NaN,NaN
NaN,NaN,330.280000,521.370000,432.940000,579.810000,NaN,NaN
NaN,NaN,330.280000,521.450000,432.930000,579.790000,NaN,NaN
NaN,NaN,330.240000,521.650000,432.950000,579.790000,NaN,NaN
NaN,NaN,330.240000,521.680000,432.940000,579.800000,NaN,NaN
NaN,NaN,330.300000,521.680000,432.940000,579.810000,NaN,NaN
NaN,NaN,330.310000,521.720000,432.960000,579.800000,NaN,NaN
NaN,NaN,330.330000,521.710000,432.920000,579.770000,NaN,NaN
NaN,NaN,330.390000,521.720000,432.930000,579.800000,NaN,NaN
NaN,NaN,330.450000,521.700000,432.900000,579.820000,NaN,NaN
NaN,NaN,330.650000,521.670000,432.920000,579.810000,NaN,NaN
NaN,NaN,330.670000,521.720000,432.920000,579.790000,NaN,NaN
NaN,NaN,330.690000,521.710000,432.920000,579.790000,NaN,NaN
NaN,NaN,330.710000,521.720000,432.900000,579.810000,NaN,NaN
NaN,NaN,330.680000,521.750000,432.920000,579.780000,NaN,NaN
NaN,NaN,330.800000,521.760000,432.940000,579.800000,NaN,NaN
NaN,NaN,330.790000,521.760000,432.940000,579.800000,NaN,NaN
NaN,NaN,330.740000,521.870000,432.930000,579.810000,NaN,NaN
NaN,NaN,330.750000,521.880000,432.910000,579.830000,NaN,NaN
NaN,NaN,330.830000,521.860000,432.930000,579.800000,NaN,NaN
NaN,NaN,330.850000,521.920000,432.940000,579.800000,NaN,NaN
NaN,NaN,330.890000,521.920000,432.940000,579.810000,NaN,NaN
NaN,NaN,330.930000,521.890000,432.940000,579.830000,NaN,NaN
NaN,NaN,330.930000,521.930000,432.940000,579.800000,NaN,NaN
NaN,NaN,330.950000,521.960000,432.940000,579.830000,NaN,NaN
NaN,NaN,330.990000,521.920000,432.920000,579.820000,NaN,NaN
NaN,NaN,331.010000,521.940000,432.900000,579.820000,NaN,NaN
NaN,NaN,331.010000,521.960000,432.910000,579.840000,NaN,NaN
NaN,NaN,331.060000,521.960000,432.950000,579.830000,NaN,NaN
NaN,NaN,331.120000,521.930000,432.930000,579.820000,NaN,NaN
NaN,NaN,331.150000,521.960000,432.920000,579.830000,NaN,NaN
NaN,NaN,331.170000,521.980000,432.970000,579.840000,NaN,NaN
NaN,NaN,331.140000,522.000000,432.950000,579.830000,NaN,NaN
NaN,NaN,331.160000,522.050000,432.940000,579.870000,NaN,NaN
NaN,NaN,331.190000,522.000000,432.960000,579.860000,NaN,NaN
NaN,NaN,331.250000,522.050000,432.970000,579.860000,NaN,NaN
NaN,NaN,331.300000,522.030000,432.970000,579.850000,NaN,NaN
NaN,NaN,331.290000,522.060000,432.930000,579.840000,NaN,NaN
NaN,NaN,331.330000,522.060000,432.980000,579.840000,NaN,NaN
NaN,NaN,331.340000,522.070000,432.970000,579.840000,NaN,NaN
NaN,NaN,331.370000,522.070000,432.970000,579.810000,NaN,NaN
NaN,NaN,331.410000,522.090000,432.970000,579.830000,NaN,NaN
NaN,NaN,331.430000,522.110000,432.960000,579.840000,NaN,NaN
NaN,NaN,331.510000,522.080000,432.960000,579.850000,NaN,NaN
NaN,NaN,331.670000,522.070000,432.930000,579.860000,NaN,NaN
NaN,NaN,331.700000,522.070000,432.950000,579.820000,NaN,NaN
NaN,NaN,331.770000,522.070000,432.960000,579.800000,NaN,NaN
NaN,NaN,331.810000,522.120000,432.950000,579.830000,NaN,NaN
NaN,NaN,331.810000,522.120000,432.910000,579.860000,NaN,NaN
NaN,NaN,331.840000,522.130000,432.910000,579.820000,NaN,NaN
NaN,NaN,331.870000,522.170000,432.900000,579.830000,NaN,NaN
NaN,NaN,331.890000,522.180000,432.920000,579.820000,NaN,NaN
NaN,NaN,331.900000,522.200000,432.920000,579.840000,NaN,NaN
NaN,NaN,331.940000,522.230000,432.950000,579.810000,NaN,NaN
NaN,NaN,331.950000,522.230000,432.930000,579.800000,NaN,NaN
NaN,NaN,331.970000,522.260000,432.910000,579.860000,NaN,NaN
NaN,NaN,332.020000,522.220000,432.960000,579.830000,NaN,NaN
NaN,NaN,332.010000,522.270000,432.960000,579.810000,NaN,NaN
NaN,NaN,332.050000,522.290000,432.980000,579.830000,NaN,NaN
NaN,NaN,332.120000,522.290000,432.980000,579.820000,NaN,NaN
NaN,NaN,332.140000,522.290000,432.970000,579.820000,NaN,NaN
NaN,NaN,332.210000,522.260000,432.940000,579.830000,NaN,NaN
NaN,NaN,332.230000,522.230000,433.010000,579.800000,NaN,NaN
NaN,NaN,332.230000,522.240000,433.010000,579.790000,NaN,NaN
NaN,NaN,332.320000,522.220000,432.970000,579.770000,NaN,NaN
NaN,NaN,332.390000,522.210000,432.980000,579.740000,NaN,NaN
NaN,NaN,332.480000,522.210000,432.970000,579.790000,NaN,NaN
NaN,NaN,332.760000,522.160000,432.940000,579.720000,NaN,NaN
NaN,NaN,332.760000,522.180000,432.950000,579.800000,NaN,NaN
NaN,NaN,332.770000,522.170000,432.970000,579.800000,NaN,NaN
NaN,NaN,332.790000,522.200000,432.960000,579.780000,NaN,NaN
NaN,NaN,332.860000,522.200000,432.960000,579.740000,NaN,NaN
NaN,NaN,332.920000,522.200000,432.950000,579.800000,NaN,NaN
NaN,NaN,332.940000,522.200000,432.970000,579.800000,NaN,NaN
NaN,NaN,332.980000,522.220000,432.990000,579.790000,NaN,NaN
NaN,NaN,333.030000,522.240000,432.960000,579.790000,NaN,NaN
NaN,NaN,333.050000,522.240000,432.970000,579.790000,NaN,NaN
NaN,NaN,333.090000,522.280000,432.960000,579.820000,NaN,NaN
NaN,NaN,333.100000,522.260000,432.940000,579.800000,NaN,NaN
NaN,NaN,333.190000,522.250000,432.960000,579.780000,NaN,NaN
NaN,NaN,333.220000,522.290000,432.960000,579.820000,NaN,NaN
NaN,NaN,333.250000,522.270000,432.920000,579.800000,NaN,NaN
NaN,NaN,333.290000,522.260000,432.950000,579.810000,NaN,NaN
NaN,NaN,333.320000,522.280000,432.970000,579.840000,NaN,NaN
NaN,NaN,333.340000,522.320000,432.960000,579.820000,NaN,NaN
NaN,NaN,333.400000,522.300000,432.970000,579.790000,NaN,NaN
NaN,NaN,333.510000,522.290000,432.980000,579.770000,NaN,NaN
NaN,NaN,333.780000,522.240000,432.980000,579.780000,NaN,NaN
NaN,NaN,333.820000,522.250000,433.010000,579.780000,NaN,NaN
NaN,NaN,333.840000,522.280000,432.990000,579.790000,NaN,NaN
NaN,NaN,333.860000,522.300000,432.980000,579.790000,NaN,NaN
NaN,NaN,333.920000,522.270000,432.980000,579.750000,NaN,NaN
NaN,NaN,333.970000,522.360000,432.950000,579.750000,NaN,NaN
NaN,NaN,334.030000,522.350000,432.980000,579.780000,NaN,NaN
NaN,NaN,334.040000,522.370000,432.990000,579.770000,NaN,NaN
NaN,NaN,334.070000,522.390000,432.960000,579.780000,NaN,NaN
NaN,NaN,334.080000,522.430000,432.990000,579.810000,NaN,NaN
NaN,NaN,334.170000,522.440000,433.010000,579.810000,NaN,NaN
NaN,NaN,334.170000,522.480000,433.030000,579.770000,NaN,NaN
NaN,NaN,334.140000,522.580000,433.030000,579.770000,NaN,NaN
NaN,NaN,334.170000,522.620000,433.030000,579.760000,NaN,NaN
NaN,NaN,334.230000,522.610000,433.000000,579.740000,NaN,NaN
NaN,NaN,334.280000,522.640000,432.990000,579.760000,NaN,NaN
NaN,NaN,334.330000,522.620000,432.990000,579.750000,NaN,NaN
NaN,NaN,334.410000,522.670000,433.000000,579.770000,NaN,NaN
NaN,NaN,334.460000,522.620000,433.020000,579.800000,NaN,NaN
NaN,NaN,334.770000,522.510000,432.990000,579.770000,NaN,NaN
NaN,NaN,334.870000,522.510000,433.000000,579.730000,NaN,NaN
NaN,NaN,334.910000,522.500000,433.010000,579.760000,NaN,NaN
NaN,NaN,334.970000,522.490000,432.980000,579.730000,NaN,NaN
NaN,NaN,335.000000,522.540000,432.960000,579.740000,NaN,NaN
NaN,NaN,335.000000,522.650000,432.980000,579.750000,NaN,NaN
NaN,NaN,335.040000,522.670000,433.010000,579.750000,NaN,NaN
NaN,NaN,335.130000,522.730000,432.980000,579.730000,NaN,NaN
NaN,NaN,335.130000,522.720000,432.990000,579.780000,NaN,NaN
NaN,NaN,335.220000,522.770000,433.040000,579.740000,NaN,NaN
NaN,NaN,335.280000,522.720000,433.010000,579.740000,NaN,NaN
NaN,NaN,335.350000,522.760000,433.020000,579.730000,NaN,NaN
NaN,NaN,335.390000,522.810000,433.020000,579.730000,NaN,NaN
NaN,NaN,335.500000,522.830000,433.020000,579.730000,NaN,NaN
NaN,NaN,335.810000,522.800000,433.010000,579.740000,NaN,NaN
NaN,NaN,335.860000,522.820000,433.010000,579.760000,NaN,NaN
NaN,NaN,335.960000,522.840000,433.030000,579.650000,NaN,NaN
NaN,NaN,335.990000,522.920000,433.010000,579.700000,NaN,NaN
NaN,NaN,336.020000,522.950000,433.020000,579.730000,NaN,NaN
NaN,NaN,336.080000,522.950000,433.020000,579.740000,NaN,NaN
NaN,NaN,336.150000,522.940000,433.030000,579.790000,NaN,NaN
NaN,NaN,336.210000,523.010000,433.000000,579.770000,NaN,NaN
NaN,NaN,336.230000,523.060000,433.060000,579.800000,NaN,NaN
NaN,NaN,336.360000,523.090000,433.010000,579.770000,NaN,NaN
NaN,NaN,336.440000,523.100000,433.040000,579.770000,NaN,NaN
NaN,NaN,336.900000,523.010000,433.030000,579.780000,NaN,NaN
NaN,NaN,336.900000,523.100000,433.020000,579.770000,NaN,NaN
NaN,NaN,336.990000,523.140000,433.020000,579.760000,NaN,NaN
NaN,NaN,337.040000,523.160000,433.030000,579.750000,NaN,NaN
NaN,NaN,337.200000,523.190000,433.080000,579.720000,NaN,NaN
NaN,NaN,337.170000,523.240000,433.040000,579.710000,NaN,NaN
NaN,NaN,337.310000,523.360000,433.040000,579.710000,NaN,NaN
NaN,NaN,337.310000,523.340000,433.050000,579.750000,NaN,NaN
NaN,NaN,337.360000,523.320000,433.090000,579.790000,NaN,NaN
NaN,NaN,337.510000,523.370000,433.100000,579.770000,NaN,NaN
NaN,NaN,337.880000,523.340000,433.080000,579.760000,NaN,NaN
NaN,NaN,337.960000,523.360000,433.050000,579.770000,NaN,NaN
NaN,NaN,338.010000,523.430000,433.080000,579.760000,NaN,NaN
NaN,NaN,338.100000,523.440000,433.070000,579.780000,NaN,NaN
NaN,NaN,338.200000,523.520000,433.040000,579.720000,NaN,NaN
NaN,NaN,338.190000,523.640000,433.060000,579.790000,NaN,NaN
NaN,NaN,338.260000,523.670000,433.080000,579.690000,NaN,NaN
NaN,NaN,338.360000,523.690000,433.080000,579.720000,NaN,NaN
NaN,NaN,338.500000,523.810000,433.090000,579.730000,NaN,NaN
NaN,NaN,338.980000,523.750000,433.040000,579.720000,NaN,NaN
NaN,NaN,339.040000,523.760000,433.030000,579.740000,NaN,NaN
NaN,NaN,339.240000,523.870000,433.050000,579.680000,NaN,NaN
NaN,NaN,339.250000,523.940000,433.030000,579.740000,NaN,NaN
NaN,NaN,339.340000,523.970000,433.070000,579.730000,NaN,NaN
NaN,NaN,339.540000,524.020000,433.050000,579.750000,NaN,NaN
NaN,NaN,339.900000,523.960000,433.090000,579.770000,NaN,NaN
NaN,NaN,340.020000,523.990000,433.080000,579.770000,NaN,NaN
NaN,NaN,340.110000,524.040000,433.050000,579.780000,NaN,NaN
NaN,NaN,340.210000,524.080000,433.060000,579.770000,NaN,NaN
NaN,NaN,340.360000,524.140000,433.100000,579.780000,NaN,NaN
NaN,NaN,340.390000,524.250000,433.080000,579.760000,NaN,NaN
NaN,NaN,340.480000,524.250000,433.100000,579.740000,NaN,NaN
NaN,NaN,340.900000,524.220000,433.090000,579.700000,NaN,NaN
NaN,NaN,340.970000,524.270000,433.100000,579.690000,NaN,NaN
NaN,NaN,341.040000,524.330000,433.090000,579.760000,NaN,NaN
NaN,NaN,341.110000,524.360000,433.060000,579.740000,NaN,NaN
NaN,NaN,341.280000,524.560000,433.090000,579.690000,NaN,NaN
NaN,NaN,341.270000,524.760000,433.070000,579.730000,NaN,NaN
NaN,NaN,341.450000,524.810000,433.030000,579.710000,NaN,NaN
NaN,NaN,341.680000,524.810000,433.040000,579.700000,NaN,NaN
NaN,NaN,341.850000,524.820000,433.040000,579.720000,NaN,NaN
NaN,NaN,341.950000,524.900000,433.030000,579.740000,NaN,NaN
NaN,NaN,342.070000,524.930000,433.070000,579.680000,NaN,NaN
NaN,NaN,342.180000,524.990000,433.070000,579.710000,NaN,NaN
NaN,NaN,342.270000,525.020000,433.060000,579.720000,NaN,NaN
NaN,NaN,342.450000,525.080000,433.040000,579.700000,NaN,NaN
NaN,NaN,342.700000,525.040000,433.040000,579.700000,NaN,NaN
NaN,NaN,342.940000,525.060000,433.080000,579.720000,NaN,NaN
NaN,NaN,343.100000,525.120000,433.080000,579.720000,NaN,NaN
NaN,NaN,343.230000,525.220000,433.080000,579.730000,NaN,NaN
NaN,NaN,343.400000,525.260000,433.070000,579.700000,NaN,NaN
NaN,NaN,343.720000,525.310000,433.110000,579.750000,NaN,NaN
NaN,NaN,343.850000,525.350000,433.100000,579.760000,NaN,NaN
NaN,NaN,344.020000,525.420000,433.110000,579.730000,NaN,NaN
NaN,NaN,344.180000,525.540000,433.120000,579.740000,NaN,NaN
NaN,NaN,344.190000,525.910000,433.110000,579.720000,NaN,NaN
NaN,NaN,344.360000,526.030000,433.110000,579.720000,NaN,NaN
NaN,NaN,344.660000,526.050000,433.110000,579.710000,NaN,NaN
NaN,NaN,345.000000,526.080000,433.100000,579.760000,NaN,NaN
NaN,NaN,345.150000,526.140000,433.110000,579.710000,NaN,NaN
NaN,NaN,345.360000,526.290000,433.110000,579.750000,NaN,NaN
NaN,NaN,345.760000,526.260000,433.090000,579.720000,NaN,NaN
NaN,NaN,345.910000,526.410000,433.120000,579.730000,NaN,NaN
NaN,NaN,346.000000,526.820000,433.120000,579.740000,NaN,NaN
NaN,NaN,346.240000,526.910000,433.140000,579.770000,NaN,NaN
NaN,NaN,346.430000,527.030000,433.120000,579.720000,NaN,NaN
NaN,NaN,346.810000,527.050000,433.130000,579.750000,NaN,NaN
NaN,NaN,346.970000,527.090000,433.100000,579.740000,NaN,NaN
NaN,NaN,347.160000,527.250000,433.110000,579.700000,NaN,NaN
NaN,NaN,347.330000,527.410000,433.100000,579.730000,NaN,NaN
NaN,NaN,347.700000,527.750000,433.090000,579.740000,NaN,NaN
NaN,NaN,347.910000,527.800000,433.100000,579.740000,NaN,NaN
NaN,NaN,348.140000,527.980000,433.090000,579.730000,NaN,NaN
NaN,NaN,348.410000,528.040000,433.090000,579.730000,NaN,NaN
NaN,NaN,348.840000,528.180000,433.090000,579.690000,NaN,NaN
NaN,NaN,349.060000,528.310000,433.070000,579.750000,NaN,NaN
NaN,NaN,349.260000,528.490000,433.100000,579.730000,NaN,NaN
NaN,NaN,349.470000,528.930000,433.090000,579.760000,NaN,NaN
NaN,NaN,349.940000,529.040000,433.100000,579.730000,NaN,NaN
NaN,NaN,350.160000,529.120000,433.080000,579.750000,NaN,NaN
NaN,NaN,350.430000,529.230000,433.090000,579.740000,NaN,NaN
NaN,NaN,351.010000,529.380000,433.120000,579.720000,NaN,NaN
NaN,NaN,351.390000,529.830000,433.120000,579.730000,NaN,NaN
NaN,NaN,351.690000,529.950000,433.120000,579.750000,NaN,NaN
NaN,NaN,351.920000,530.070000,433.110000,579.750000,NaN,NaN
NaN,NaN,352.130000,530.230000,433.120000,579.740000,NaN,NaN
NaN,NaN,352.460000,530.320000,433.110000,579.740000,NaN,NaN
NaN,NaN,352.920000,530.530000,433.130000,579.710000,NaN,NaN
NaN,NaN,353.050000,530.980000,433.090000,579.740000,NaN,NaN
NaN,NaN,353.330000,531.110000,433.120000,579.740000,NaN,NaN
NaN,NaN,353.930000,531.180000,433.090000,579.770000,NaN,NaN
NaN,NaN,354.190000,531.380000,433.070000,579.740000,NaN,NaN
NaN,NaN,354.620000,531.810000,433.060000,579.740000,NaN,NaN
NaN,NaN,354.940000,532.040000,433.060000,579.700000,NaN,NaN
NaN,NaN,355.190000,532.250000,433.080000,579.720000,NaN,NaN
NaN,NaN,355.520000,532.540000,433.070000,579.720000,NaN,NaN
NaN,NaN,356.060000,532.920000,433.130000,579.700000,NaN,NaN
NaN,NaN,356.650000,533.050000,433.120000,579.740000,NaN,NaN
NaN,NaN,356.910000,533.520000,433.090000,579.740000,NaN,NaN
NaN,NaN,357.150000,533.910000,433.080000,579.760000,NaN,NaN
NaN,NaN,357.530000,534.240000,433.110000,579.760000,NaN,NaN
NaN,NaN,358.080000,534.670000,433.110000,579.750000,NaN,NaN
NaN,NaN,358.710000,534.820000,433.130000,579.790000,NaN,NaN
NaN,NaN,359.060000,535.040000,433.120000,579.780000,NaN,NaN
NaN,NaN,359.410000,535.320000,433.120000,579.770000,NaN,NaN
NaN,NaN,359.970000,535.660000,433.110000,579.740000,NaN,NaN
NaN,NaN,360.260000,535.870000,433.130000,579.770000,NaN,NaN
NaN,NaN,360.840000,536.100000,433.150000,579.750000,NaN,NaN
363.440590,536.329425,361.140000,536.920000,433.080000,579.770000,NaN,NaN
365.601611,538.219814,362.360079,536.802022,433.100000,579.800000,NaN,NaN
366.952250,540.110203,362.480000,537.250000,433.090000,579.780000,NaN,NaN
370.734037,542.000592,362.810000,537.670000,433.120000,579.780000,NaN,NaN
373.975569,543.654682,362.910000,537.840000,433.100000,579.750000,NaN,NaN
377.217101,547.671758,363.050000,538.040000,433.140000,579.740000,NaN,NaN
383.700166,552.397730,363.250000,538.340000,433.110000,579.750000,NaN,NaN
392.884507,557.360001,363.460000,538.790000,433.100000,579.790000,NaN,NaN
400.988337,564.448959,363.970000,539.030000,433.080000,579.780000,NaN,NaN
405.580508,568.938632,364.000000,539.290000,433.160000,579.770000,NaN,NaN
410.712933,573.900903,364.250000,539.780000,433.170000,579.780000,NaN,NaN
418.816764,580.280965,364.590000,540.080000,433.200000,579.720000,NaN,NaN
