pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,783.090000,125.780000,569.410000,116.050000
NaN,NaN,783.130000,125.790000,569.430000,116.060000
NaN,NaN,783.110000,125.780000,569.470000,116.070000
NaN,NaN,783.100000,125.810000,569.790000,116.010000
NaN,NaN,783.100000,125.810000,569.800000,116.010000
NaN,NaN,783.080000,125.830000,569.800000,116.020000
NaN,NaN,783.080000,125.820000,569.830000,116.030000
NaN,NaN,783.080000,125.800000,569.850000,116.040000
NaN,NaN,783.080000,125.790000,569.860000,116.040000
NaN,NaN,783.070000,125.780000,569.850000,116.040000
NaN,NaN,783.080000,125.780000,569.880000,116.050000
NaN,NaN,783.060000,125.770000,569.880000,116.060000
NaN,NaN,783.040000,125.760000,569.930000,116.060000
NaN,NaN,783.060000,125.740000,569.910000,116.060000
NaN,NaN,783.020000,125.760000,569.920000,116.070000
NaN,NaN,783.020000,125.760000,569.920000,116.060000
NaN,NaN,783.020000,125.760000,569.920000,116.060000
NaN,NaN,783.010000,125.790000,569.910000,116.070000
NaN,NaN,782.980000,125.730000,569.930000,116.060000
NaN,NaN,782.970000,125.750000,569.940000,116.070000
NaN,NaN,782.970000,125.730000,569.930000,116.070000
NaN,NaN,782.950000,125.730000,569.920000,116.080000
NaN,NaN,782.920000,125.690000,569.930000,116.070000
NaN,NaN,782.940000,125.720000,569.940000,116.070000
NaN,NaN,782.900000,125.690000,569.920000,116.060000
NaN,NaN,782.920000,125.690000,569.930000,116.070000
NaN,NaN,782.910000,125.710000,569.920000,116.060000
NaN,NaN,782.910000,125.680000,569.930000,116.060000
NaN,NaN,782.890000,125.690000,569.920000,116.060000
NaN,NaN,782.880000,125.700000,569.900000,116.060000
NaN,NaN,782.830000,125.730000,569.910000,116.050000
NaN,NaN,782.840000,125.730000,569.910000,116.060000
NaN,NaN,782.820000,125.730000,569.940000,116.060000
NaN,NaN,782.850000,125.710000,569.930000,116.050000
NaN,NaN,782.850000,125.700000,569.940000,116.050000
NaN,NaN,782.830000,125.710000,569.950000,116.050000
NaN,NaN,782.810000,125.710000,569.950000,116.050000
NaN,NaN,782.790000,125.710000,569.930000,116.040000
