pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,836.950000,251.030000,747.300000,228.870000
NaN,NaN,836.940000,251.030000,747.320000,228.830000
NaN,NaN,836.970000,251.020000,747.320000,228.850000
NaN,NaN,836.940000,251.020000,747.320000,228.830000
NaN,NaN,836.920000,251.010000,747.340000,228.830000
NaN,NaN,836.880000,251.050000,747.350000,228.830000
NaN,NaN,836.870000,251.050000,747.320000,228.810000
NaN,NaN,836.920000,251.020000,747.320000,228.810000
NaN,NaN,836.910000,251.010000,747.320000,228.790000
NaN,NaN,836.860000,251.020000,747.310000,228.800000
NaN,NaN,836.860000,251.010000,747.300000,228.800000
NaN,NaN,836.840000,251.020000,747.300000,228.820000
NaN,NaN,836.870000,251.040000,747.280000,228.840000
NaN,NaN,836.890000,251.060000,747.290000,228.810000
NaN,NaN,836.830000,251.040000,747.290000,228.840000
NaN,NaN,836.890000,251.030000,747.310000,228.820000
NaN,NaN,836.900000,251.040000,747.310000,228.820000
NaN,NaN,836.870000,251.080000,747.300000,228.840000
NaN,NaN,836.890000,251.060000,747.310000,228.810000
NaN,NaN,836.860000,251.060000,747.310000,228.800000
NaN,NaN,836.780000,251.030000,747.290000,228.820000
NaN,NaN,836.820000,251.030000,747.300000,228.780000
NaN,NaN,836.800000,251.040000,747.300000,228.770000
NaN,NaN,836.820000,251.060000,747.340000,228.770000
NaN,NaN,836.860000,251.040000,747.330000,228.790000
NaN,NaN,836.860000,251.070000,747.340000,228.780000
NaN,NaN,836.790000,251.060000,747.330000,228.780000
NaN,NaN,836.800000,251.080000,747.340000,228.780000
NaN,NaN,836.780000,251.090000,747.300000,228.770000
NaN,NaN,836.790000,251.070000,747.300000,228.740000
NaN,NaN,836.810000,251.060000,747.310000,228.750000
NaN,NaN,836.810000,251.080000,747.310000,228.760000
NaN,NaN,836.820000,251.080000,747.310000,228.750000
NaN,NaN,836.800000,251.050000,747.320000,228.730000
NaN,NaN,836.780000,251.060000,747.300000,228.760000
NaN,NaN,836.770000,251.050000,747.330000,228.760000
NaN,NaN,836.810000,251.030000,747.310000,228.760000
NaN,NaN,836.780000,251.050000,747.330000,228.730000
NaN,NaN,836.830000,251.070000,747.310000,228.710000
NaN,NaN,836.830000,251.060000,747.310000,228.740000
NaN,NaN,836.800000,251.040000,747.300000,228.750000
NaN,NaN,836.800000,251.030000,747.310000,228.730000
NaN,NaN,836.800000,251.030000,747.300000,228.730000
NaN,NaN,836.710000,251.070000,747.310000,228.740000
NaN,NaN,836.720000,251.070000,747.310000,228.740000
NaN,NaN,836.760000,251.060000,747.300000,228.730000
NaN,NaN,836.720000,251.060000,747.300000,228.730000
NaN,NaN,836.740000,251.060000,747.290000,228.740000
NaN,NaN,836.690000,251.070000,747.290000,228.730000
NaN,NaN,836.760000,251.060000,747.290000,228.720000
NaN,NaN,836.800000,251.010000,747.290000,228.740000
NaN,NaN,836.740000,251.040000,747.300000,228.690000
NaN,NaN,836.740000,251.060000,747.300000,228.690000
NaN,NaN,836.740000,251.020000,747.290000,228.710000
NaN,NaN,836.710000,251.030000,747.290000,228.710000
NaN,NaN,836.670000,251.010000,747.270000,228.710000
NaN,NaN,836.680000,251.020000,747.250000,228.730000
NaN,NaN,836.670000,251.060000,747.270000,228.710000
NaN,NaN,836.710000,251.040000,747.240000,228.720000
NaN,NaN,836.740000,251.060000,747.250000,228.720000
NaN,NaN,836.760000,251.050000,747.260000,228.730000
NaN,NaN,836.730000,251.020000,747.230000,228.730000
NaN,NaN,836.700000,251.030000,747.260000,228.750000
NaN,NaN,836.720000,251.020000,747.260000,228.740000
NaN,NaN,836.690000,251.030000,747.280000,228.710000
NaN,NaN,836.650000,251.060000,747.300000,228.720000
NaN,NaN,836.660000,251.070000,747.300000,228.680000
NaN,NaN,836.610000,251.070000,747.260000,228.700000
NaN,NaN,836.630000,251.060000,747.270000,228.720000
NaN,NaN,836.610000,251.060000,747.290000,228.700000
NaN,NaN,836.630000,251.070000,747.300000,228.710000
NaN,NaN,836.600000,251.080000,747.280000,228.720000
NaN,NaN,836.640000,251.070000,747.250000,228.750000
NaN,NaN,836.620000,251.030000,747.280000,228.720000
NaN,NaN,836.650000,251.070000,747.270000,228.740000
NaN,NaN,836.570000,251.080000,747.310000,228.670000
