"filename","species","individual","temperature","date","preystartdist","timeprojstart","maxproj","timemaxproj","peakprojvel","timemaxprojvel","peakprojacc","timemaxprojacc","peakmmsprojpower","timemaxprojpower","maxlunge","timemaxlunge","peaklungevel","timemaxlungevel","peaklungeacc","timemmaxlungeacc","peakbmslungepower","timemaxlungepower","maxreach","timemaxreach","tonguestartdist"
"Pm 005 (05) 30-Jul-24_17-53-27_00558xypts.csv","Pm","005","05","30-Jul-24","6.86672305877551","0.0166666666666667","4.99140513519925","0.08","0.208","0.02","366","0.0173333333333333","10.9288965","0.0186666666666667","7.15723296555757","0.101333333333333","0.0435","0.0523333333333333","2.964","0.046","0.099546","0.0473333333333333","11.5974815768476","0.0936666666666667","6.33561718002813"
"Pm 005 (05) 30-Jul-24_17-57-18_00559xypts.csv","Pm","005","05","30-Jul-24","11.9988992475385","0.0526666666666667","4.87143118978429","0.135666666666667","0.223","0.056","471","0.053","11.2570584","0.0546666666666667","10.0319642634448","0.124666666666667","0.0605","0.103333333333333","8.34","0.033","0.151632","0.0346666666666667","14.6203990957882","0.128333333333333","10.5397267735771"
"Pm 005 (05) 30-Jul-24_17-59-33_00560xypts.csv","Pm","005","05","30-Jul-24","11.7320572448588","0.123666666666667","5.48729783114215","0.189666666666667","0.209","0.138","342","0.124","9.7080744","0.124333333333333","9.8122590188073","0.235666666666667","0.0494","0.173666666666667","2.019","0.104666666666667","0.0524796","0.165333333333333","14.2228222217938","0.199333333333333","10.3120810105053"
"Pm 005 (10) 17-Sep-24_19-02-26_00632xypts.csv","Pm","005","10","17-Sep-24","10.6926342101319","0.049","4.57840246786101","0.115","0.215","0.0536666666666667","192.9","0.0493333333333333","6.0250824","0.051","8.43588236287487","0.109","0.0576","0.0893333333333333","2.892","0.0663333333333333","0.103062","0.0686666666666667","12.9035806540355","0.114","8.42682795125312"
"Pm 005 (10) 17-Sep-24_19-09-05_00633xypts.csv","Pm","005","10","17-Sep-24","6.53472308800302","0.092","4.63182899272757","0.141","0.171","0.096","153.9","0.0933333333333333","4.6737102","0.094","3.25472625955751","0.162666666666667","0.0237","0.123333333333333","1.656","0.067","0.0194025","0.117333333333333","7.77749849535136","0.141333333333333","5.57349926809959"
"Pm 005 (10) 17-Sep-24_19-11-20_00634xypts.csv","Pm","005","10","17-Sep-24","5.13904505061974","0.0113333333333333","3.79897001770142","0.059","0.214","0.015","327","0.0123333333333333","10.5139782","0.0136666666666667","2.30303361034642","0.0836666666666667","0.0162","0.045","0.927","0.0973333333333333","0.0062061","0.0413333333333333","5.83580112807384","0.0663333333333333","4.89745989142279"
"Pm 005 (10) 17-Sep-24_19-19-16_00635xypts.csv","Pm","005","10","17-Sep-24","8.0308052139063","0.0306666666666667","4.52955030837462","0.091","0.148","0.043","191.1","0.0313333333333333","4.2088488","0.0413333333333333","6.26802973508896","0.0906666666666667","0.0468","0.0746666666666667","14.85","0.018","0.13563","0.0223333333333333","10.7975253231679","0.091","6.92256055133177"
"Pm 005 (15) 05-Mar-25_19_18_29_01172xypts.csv","Pm","005","15","05-Mar-25","9.17084297895157","0.0123333333333333","3.84513339732507","0.07","0.193","0.016","483","0.014","12.923712","0.015","5.72278926942734","0.0843333333333333","0.0429","0.0366666666666667","4.14","0.117666666666667","0.091908","0.0923333333333333","9.44523119596997","0.0703333333333333","8.546170096353"
"Pm 005 (15) 05-Mar-25_19_21_00_01173xypts.csv","Pm","005","15","05-Mar-25","9.84150363972561","0.0743333333333333","2.58602769955185","0.117","0.152","0.105666666666667","672","0.0746666666666667","3.250872","0.104","8.20881977289222","0.114","0.0632","0.0716666666666667","3.3","0.0646666666666667","0.169809","0.0663333333333333","10.7881768305994","0.115666666666667","6.29945183643811"
"Pm 005 (15) 05-Mar-25_19-18-29_01172xypts.csv","Pm","005","15","05-Mar-25","8.5621313891867","0.0123333333333333","3.84513339732507","0.07","0.193","0.016","483","0.014","12.923712","0.015","5.72278926942734","0.0843333333333333","0.0429","0.0366666666666667","4.14","0.117666666666667","0.091908","0.0923333333333333","9.44523119596997","0.0703333333333333","NaN"
